highstreet_id,67,103,153,155,202,248,289,291,292,318,326,333,338,340,357,370,402,470,494,495,498,505,509,510,512,520,521,524,530,533,535,539,542,547,550,554,558,561,567,569,574,575,577,599,602,605,606,607,611,616
67,1,0.384995252,0.182006302,0.227507878,0.321744726,0.456832193,0.438292172,0.486639252,0.181488502,0.414276132,0.312771621,0.340502612,0.468191092,0.383065439,0.269190951,0.255376959,0.240771706,0.205330801,0.36717341,0.300964633,0.276184088,0.190346747,0.433566073,0.182006302,0.240771706,0.491812017,0.254850951,0.424681372,0.356243622,0.350584796,0.278019219,0.473959578,0.319498662,0.199637352,0.377753732,0.175762478,0.269190951,0.333662552,0.160872363,0.474827477,0.159255514,0.29192018,0.1625336,0.201444062,0.233723197,0.372243017,0.433389071,0.147441956,0.45451419,0.340502612
103,0.384995252,1,0.161164593,0.241746889,0.341881729,0.404519917,0.268686645,0.25136635,0.449977043,0.489115988,0.307728727,0.263822427,0.452267017,0.226133508,0.381385036,0.226133508,0.266500895,0.227272727,0.097538413,0.533001791,0.244557994,0.269679945,0.146254485,0.080582296,0.284267622,0.356313412,0.205152485,0.29546842,0.245349873,0.295656198,0.172328087,0.162459108,0.188608384,0.192847304,0.418121005,0.10375717,0.158910432,0.227272727,0.056980288,0.227272727,0.080582296,0.196946386,0.047973909,0.152894157,0.354787438,0.117720402,0.341121146,0.087038828,0.138781845,0.301511345
153,0.182006302,0.161164593,1,0,0.202030509,0.119522861,0.105851225,0.159151754,0.113960576,0.260132991,0.43643578,0.200445931,0.267261242,0.334076552,0.338061702,0,0,0.241746889,0.115278084,0.094491118,0.173421994,0.119522861,0,0,0,0.140372481,0.145478593,0,0,0.314485451,0.087287156,0.096003072,0.167183464,0.512822594,0.148249863,0,0.112687234,0.161164593,0,0.120873445,0.285714286,0.349148624,0.085048651,0.225876976,0.209656967,0.166956774,0.377964473,0.3086067,0.246033916,0
155,0.227507878,0.241746889,0,1,0.101015254,0.418330013,0.264628062,0.222812455,0.227921153,0.260132991,0.327326835,0.334076552,0.267261242,0.133630621,0.169030851,0.267261242,0.377964473,0.241746889,0.115278084,0.472455591,0.173421994,0.119522861,0.324101862,0.142857143,0.251976315,0.280744963,0.21821789,0.333333333,0.434958836,0.157242726,0.174574312,0.192006144,0.167183464,0.227921153,0.370624658,0.122627868,0.281718085,0.322329186,0.404061018,0.362620334,0.071428571,0.21821789,0.085048651,0.180701581,0.314485451,0.208695968,0.151185789,0.15430335,0.295240699,0.133630621
202,0.321744726,0.341881729,0.202030509,0.101015254,1,0.380319415,0.411664654,0.315104396,0.322329186,0.367883604,0.231455025,0.236227796,0.377964473,0.330718914,0.239045722,0.188982237,0.400891863,0.398862018,0.366812616,0.267261242,0.429197538,0.338061702,0.183339699,0.303045763,0.267261242,0.347404167,0.25717225,0.303045763,0.17574991,0.222374795,0.15430335,0.373364328,0.236433122,0.282038037,0.366899693,0.173421994,0.239045722,0.170940865,0.285714286,0.256411297,0.151522882,0.27774603,0.090207717,0.127775313,0.148249863,0.265626601,0.213808994,0.163663418,0.2087667,0.472455591
248,0.456832193,0.404519917,0.119522861,0.418330013,0.380319415,1,0.487088187,0.439414504,0.333711906,0.43528575,0.365148372,0.503115295,0.391311896,0.307459347,0.353553391,0.335410197,0.51387012,0.404519917,0.265233552,0.51387012,0.399011938,0.25,0.29827938,0.478091444,0.368932394,0.440415165,0.365148372,0.537852874,0.415900196,0.263117406,0.292118697,0.361448698,0.396314544,0.262202212,0.496138938,0.20519567,0.282842712,0.303389938,0.338061702,0.4887949,0.119522861,0.365148372,0.10673521,0.264575131,0.175411604,0.33175439,0.252982213,0.225924029,0.349939462,0.447213595
289,0.438292172,0.268686645,0.105851225,0.264628062,0.411664654,0.487088187,1,0.577831796,0.211100165,0.38549554,0.363803438,0.420812706,0.34655164,0.396059017,0.250489716,0.396059017,0.385077023,0.35824886,0.341665137,0.280056017,0.481869425,0.221403721,0.456277501,0.264628062,0.186704011,0.390038226,0.323380833,0.529256124,0.276245553,0.368949428,0.404226042,0.426805796,0.371628063,0.274430215,0.357002774,0.318017595,0.333986289,0.268686645,0.149696238,0.507519219,0.238165256,0.48507125,0.330842018,0.384940608,0.194183909,0.525759226,0.33606722,0.34299717,0.401062066,0.34655164
291,0.486639252,0.25136635,0.159151754,0.222812455,0.315104396,0.439414504,0.577831796,1,0.152351015,0.367085512,0.388973311,0.461505784,0.357294801,0.387069367,0.263635252,0.297745667,0.294753172,0.484777961,0.359595499,0.273699374,0.386405802,0.266311821,0.404398016,0.222812455,0.224573846,0.422235952,0.453802196,0.541115962,0.318432523,0.362034923,0.437594974,0.427813604,0.409756138,0.228526522,0.363351076,0.36886072,0.351513669,0.466823221,0.157552198,0.556596918,0.334218682,0.486216638,0.350573127,0.452953831,0.186856734,0.520800682,0.387389884,0.446949207,0.537230323,0.297745667
292,0.181488502,0.449977043,0.113960576,0.227921153,0.322329186,0.333711906,0.211100165,0.152351015,1,0.345857232,0.087038828,0.319801075,0.319801075,0.213200716,0.134839972,0.213200716,0.301511345,0.321412173,0.229900245,0.452267017,0.207514339,0.286038777,0.103417538,0.227921153,0.301511345,0.335935507,0.232103541,0.265908012,0.297408958,0.167248402,0.069631062,0.153167916,0.266732535,0.090909091,0.413918677,0.048911599,0.35957326,0.192847304,0.241746889,0.289270956,0.113960576,0.208893187,0.067845353,0.108112496,0.418121005,0.099889074,0.301511345,0.184637236,0.078506867,0.213200716
318,0.414276132,0.489115988,0.260132991,0.260132991,0.367883604,0.43528575,0.38549554,0.367085512,0.345857232,1,0.331133089,0.446108908,0.567774974,0.364998198,0.307793506,0.405553553,0.286769667,0.342381192,0.174927857,0.516185401,0.421052632,0.217642875,0.275411316,0.173421994,0.229415734,0.511217187,0.397359707,0.375747653,0.26401,0.445399334,0.344378413,0.320494101,0.236778532,0.242100062,0.404929144,0.148864586,0.20519567,0.39129279,0.061313934,0.342381192,0.216777492,0.264906471,0.07743386,0.274204249,0.190885429,0.278682026,0.458831468,0.187317162,0.298673846,0.405553553
326,0.312771621,0.307728727,0.43643578,0.327326835,0.231455025,0.365148372,0.363803438,0.388973311,0.087038828,0.331133089,1,0.306186218,0.306186218,0.357217254,0.516397779,0.204124145,0.144337567,0.369274473,0.308157817,0.288675135,0.397359707,0.091287093,0.247536886,0.109108945,0.096225045,0.16081688,0.277777778,0.181848242,0.237289499,0.320256308,0.266666667,0.219970673,0.255376959,0.43519414,0.33968311,0.093658581,0.172132593,0.369274473,0.15430335,0.369274473,0.272772363,0.466666667,0.194870941,0.379536058,0.320256308,0.350667192,0.346410162,0.294627825,0.338240713,0.102062073
333,0.340502612,0.263822427,0.200445931,0.334076552,0.236227796,0.503115295,0.420812706,0.461505784,0.319801075,0.446108908,0.306186218,1,0.3125,0.4375,0.158113883,0.25,0.309359217,0.414578099,0.4043729,0.309359217,0.324442842,0.167705098,0.363803438,0.267261242,0.294627825,0.393919299,0.40824829,0.534522484,0.523114374,0.367717753,0.306186218,0.426562592,0.44309313,0.346451164,0.346687623,0.229415734,0.368932394,0.339200263,0.236227796,0.565333771,0.233853587,0.387835876,0.218778253,0.295803989,0.245145169,0.429477845,0.424264069,0.324759526,0.437272944,0.25
338,0.468191092,0.452267017,0.267261242,0.267261242,0.377964473,0.391311896,0.34655164,0.357294801,0.319801075,0.567774974,0.306186218,0.3125,1,0.375,0.316227766,0.25,0.353553391,0.301511345,0.16174916,0.353553391,0.243332132,0.111803399,0.242535625,0.133630621,0.353553391,0.393919299,0.272165527,0.356348323,0.232495277,0.294174203,0.204124145,0.269407953,0.260643018,0.266500895,0.416025147,0.057353933,0.263523138,0.226133508,0.188982237,0.339200263,0.200445931,0.285773803,0.079555728,0.211288564,0.196116135,0.156173762,0.353553391,0.072168784,0.184114924,0.25
340,0.383065439,0.226133508,0.334076552,0.133630621,0.330718914,0.307459347,0.396059017,0.387069367,0.213200716,0.364998198,0.357217254,0.4375,0.375,1,0.316227766,0.3125,0.220970869,0.301511345,0.377414706,0.265165043,0.202776776,0.167705098,0.333486484,0.267261242,0.176776695,0.295439474,0.170103454,0.356348323,0.232495277,0.367717753,0.204124145,0.40411193,0.286707319,0.266500895,0.242681336,0.028676967,0.34258008,0.263822427,0.047245559,0.433422558,0.267261242,0.40824829,0.179000389,0.190159707,0.245145169,0.370912684,0.318198052,0.216506351,0.391244213,0.1875
357,0.269190951,0.381385036,0.338061702,0.169030851,0.239045722,0.353553391,0.250489716,0.263635252,0.134839972,0.307793506,0.516397779,0.158113883,0.316227766,0.316227766,1,0.316227766,0.223606798,0.190692518,0.136398868,0.335410197,0.20519567,0.141421356,0.230089497,0,0.149071198,0.16609096,0.172132593,0.281718085,0.147042924,0.248069469,0.154919334,0.17038855,0.131876095,0.269679945,0.263117406,0.072547625,0.2,0.286038777,0,0.143019388,0.253546276,0.309838668,0.100630921,0.160356745,0.248069469,0.148159439,0.268328157,0.091287093,0.232889004,0.158113883
370,0.255376959,0.226133508,0,0.267261242,0.188982237,0.335410197,0.396059017,0.297745667,0.213200716,0.405553553,0.204124145,0.25,0.25,0.3125,0.316227766,1,0.265165043,0.226133508,0.16174916,0.265165043,0.486664263,0.335410197,0.424437344,0.267261242,0.11785113,0.196959649,0.272165527,0.400891863,0.174371458,0.343203236,0.204124145,0.359210604,0.208514414,0.106600358,0.208012574,0.1720618,0.368932394,0.226133508,0.094491118,0.263822427,0.267261242,0.244948974,0.119333593,0.253546276,0.490290338,0.234260643,0.353553391,0.288675135,0.138086193,0.25
402,0.240771706,0.266500895,0,0.377964473,0.400891863,0.51387012,0.385077023,0.294753172,0.301511345,0.286769667,0.144337567,0.309359217,0.353553391,0.220970869,0.223606798,0.265165043,1,0.213200716,0.228747855,0.3125,0.286769667,0.158113883,0.257247878,0.377964473,0.166666667,0.278543007,0.336787657,0.53544967,0.328797975,0.104006287,0.144337567,0.285750286,0.294883912,0.18844459,0.39223227,0.162221421,0.484481395,0.266500895,0.400891863,0.293150985,0.141736677,0.173205081,0.084381593,0.119522861,0.138675049,0.193255171,0.15,0.153093109,0.162736139,0.353553391
470,0.205330801,0.227272727,0.241746889,0.241746889,0.398862018,0.404519917,0.35824886,0.484777961,0.321412173,0.342381192,0.369274473,0.414578099,0.301511345,0.301511345,0.190692518,0.226133508,0.213200716,1,0.29261524,0.319801075,0.39129279,0.404519917,0.219381727,0.161164593,0.213200716,0.237542275,0.574426958,0.322329186,0.245349873,0.295656198,0.344656175,0.379071253,0.440086229,0.321412173,0.376308905,0.311271509,0.222474604,0.227272727,0.284901441,0.318181818,0.402911482,0.492365964,0.215882592,0.407717753,0.236524958,0.400249368,0.213200716,0.478713554,0.333076429,0.226133508
494,0.36717341,0.097538413,0.115278084,0.115278084,0.366812616,0.265233552,0.341665137,0.359595499,0.229900245,0.174927857,0.308157817,0.4043729,0.16174916,0.377414706,0.136398868,0.16174916,0.228747855,0.29261524,1,0.038124643,0.244899,0.096448564,0.26153289,0.172917125,0.101665714,0.311501009,0.293483635,0.384260278,0.350988547,0.211477467,0.228917236,0.484183445,0.427209063,0.252890269,0.328981733,0.148431209,0.386463459,0.195076827,0.285298701,0.487692067,0.230556167,0.299353308,0.240204015,0.20049772,0.253772961,0.336812997,0.335496855,0.249029123,0.337511588,0.215665546
495,0.300964633,0.533001791,0.094491118,0.472455591,0.267261242,0.51387012,0.280056017,0.273699374,0.452267017,0.516185401,0.288675135,0.309359217,0.353553391,0.265165043,0.335410197,0.265165043,0.3125,0.319801075,0.038124643,1,0.1720618,0.316227766,0.171498585,0.188982237,0.25,0.278543007,0.19245009,0.314970394,0.246598481,0.173343811,0.202072594,0.127000127,0.221162934,0.075377836,0.39223227,0.121666066,0.223606798,0.266500895,0.133630621,0.319801075,0,0.173205081,0,0.149403576,0.208012574,0.165647289,0.2,0.102062073,0.195283366,0.353553391
498,0.276184088,0.244557994,0.173421994,0.173421994,0.429197538,0.399011938,0.481869425,0.386405802,0.207514339,0.421052632,0.397359707,0.324442842,0.243332132,0.202776776,0.20519567,0.486664263,0.286769667,0.39129279,0.244899,0.1720618,1,0.362738125,0.354100264,0.260132991,0.152943823,0.298210026,0.529812943,0.346843988,0.150862857,0.286328143,0.211925177,0.378765755,0.338255046,0.311271509,0.314944889,0.260513025,0.239394949,0.342381192,0.122627868,0.195646395,0.216777492,0.344378413,0.07743386,0.301624673,0.318142381,0.329351485,0.275298881,0.374634325,0.238939076,0.405553553
505,0.190346747,0.269679945,0.119522861,0.119522861,0.338061702,0.25,0.221403721,0.266311821,0.286038777,0.217642875,0.091287093,0.167705098,0.111803399,0.167705098,0.141421356,0.335410197,0.158113883,0.404519917,0.096448564,0.316227766,0.362738125,1,0.216930458,0.119522861,0.105409255,0.176166066,0.30429031,0.199204768,0.051987524,0.087705802,0.182574186,0.281126765,0.279751442,0.095346259,0.186052102,0.307793506,0.188561808,0.134839972,0.169030851,0.101129979,0.179284291,0.219089023,0.035578403,0.264575131,0.263117406,0.209529089,0.18973666,0.322748612,0.164677394,0.223606798
509,0.433566073,0.146254485,0,0.324101862,0.183339699,0.29827938,0.456277501,0.404398016,0.103417538,0.275411316,0.247536886,0.363803438,0.242535625,0.333486484,0.230089497,0.424437344,0.257247878,0.219381727,0.26153289,0.171498585,0.354100264,0.216930458,1,0.194461117,0.171498585,0.350311365,0.231034427,0.475349397,0.281941937,0.285390896,0.297044263,0.479167526,0.151716521,0.155126307,0.168168198,0.250386698,0.281220496,0.29250897,0.09166985,0.402199833,0.162050931,0.336650165,0.270131376,0.225478017,0.190260598,0.41665471,0.274397736,0.245049015,0.401889853,0.303169531
510,0.182006302,0.080582296,0,0.142857143,0.303045763,0.478091444,0.264628062,0.222812455,0.227921153,0.173421994,0.109108945,0.267261242,0.133630621,0.267261242,0,0.267261242,0.377964473,0.161164593,0.172917125,0.188982237,0.260132991,0.119522861,0.194461117,1,0.125988158,0.210558722,0.145478593,0.19047619,0.310684883,0.157242726,0.087287156,0.24000768,0.167183464,0.113960576,0.148249863,0.122627868,0.169030851,0.161164593,0.202030509,0.282038037,0,0.21821789,0.085048651,0.09035079,0.104828484,0.250435161,0.075592895,0.15430335,0.098413566,0.400891863
512,0.240771706,0.284267622,0,0.251976315,0.267261242,0.368932394,0.186704011,0.224573846,0.301511345,0.229415734,0.096225045,0.294627825,0.353553391,0.176776695,0.149071198,0.11785113,0.166666667,0.213200716,0.101665714,0.25,0.152943823,0.105409255,0.171498585,0.125988158,1,0.185695338,0.19245009,0.251976315,0.328797975,0.092450033,0.115470054,0.127000127,0.245736594,0.050251891,0.326860225,0.054073807,0.198761598,0.213200716,0.267261242,0.319801075,0,0.19245009,0.07500586,0.119522861,0.092450033,0.110431526,0.066666667,0.068041382,0.130188911,0.11785113
