highstreet_id,67,103,153,155,202,248,289,291,292,318,326,333,338,340,357,370,402,470,494,495,498,505,509,510,512,520,521,524,530,533,535,539,542,547,550,554,558,561,567,569,574,575,577,599,602,605,606,607,611,616
520,0.491812017,0.356313412,0.140372481,0.280744963,0.347404167,0.440415165,0.390038226,0.422235952,0.335935507,0.511217187,0.16081688,0.393919299,0.393919299,0.295439474,0.16609096,0.196959649,0.278543007,0.237542275,0.311501009,0.278543007,0.298210026,0.176166066,0.350311365,0.210558722,0.185695338,1,0.285896676,0.421117444,0.305281255,0.437772272,0.257307008,0.424499968,0.273792839,0.25195163,0.327760668,0.210866332,0.221454613,0.356313412,0.1488875,0.43549417,0.175465602,0.30019151,0.208923578,0.221948381,0.257513101,0.307599294,0.408529744,0.189524511,0.386807582,0.393919299
521,0.254850951,0.205152485,0.145478593,0.21821789,0.25717225,0.365148372,0.323380833,0.453802196,0.232103541,0.397359707,0.277777778,0.40824829,0.272165527,0.170103454,0.172132593,0.272165527,0.336787657,0.574426958,0.293483635,0.19245009,0.529812943,0.30429031,0.231034427,0.145478593,0.19245009,0.285896676,1,0.460682213,0.316385999,0.293568282,0.311111111,0.415500159,0.510753918,0.290129427,0.33968311,0.280975743,0.286887655,0.369274473,0.15430335,0.287213479,0.290957187,0.377777778,0.151566287,0.39103715,0.213504205,0.382546028,0.230940108,0.392837101,0.325713279,0.340206909
524,0.424681372,0.29546842,0,0.333333333,0.303045763,0.537852874,0.529256124,0.541115962,0.265908012,0.375747653,0.181848242,0.534522484,0.356348323,0.356348323,0.281718085,0.400891863,0.53544967,0.322329186,0.384260278,0.314970394,0.346843988,0.199204768,0.475349397,0.19047619,0.251976315,0.421117444,0.460682213,1,0.476383487,0.331956865,0.290957187,0.496015873,0.44582257,0.132954006,0.420041279,0.30656967,0.544654964,0.429772247,0.168358757,0.523784927,0.285714286,0.349148624,0.240971178,0.240935441,0.209656967,0.431305,0.277173947,0.231455025,0.410056526,0.311804782
530,0.356243622,0.245349873,0,0.434958836,0.17574991,0.415900196,0.276245553,0.318432523,0.297408958,0.26401,0.237289499,0.523114374,0.232495277,0.232495277,0.147042924,0.174371458,0.328797975,0.245349873,0.350988547,0.246598481,0.150862857,0.051987524,0.281941937,0.310684883,0.328797975,0.305281255,0.316385999,0.476383487,1,0.273576452,0.170848439,0.292301692,0.363589624,0.148704479,0.451378116,0.133345187,0.392114465,0.3855498,0.263624865,0.543274719,0.18641093,0.246781079,0.147970649,0.176844936,0.227980376,0.308632128,0.26303838,0.167789014,0.363849727,0.116247639
533,0.350584796,0.295656198,0.314485451,0.157242726,0.222374795,0.263117406,0.368949428,0.362034923,0.167248402,0.445399334,0.320256308,0.367717753,0.294174203,0.367717753,0.248069469,0.343203236,0.104006287,0.295656198,0.211477467,0.173343811,0.286328143,0.087705802,0.285390896,0.157242726,0.092450033,0.437772272,0.293568282,0.331956865,0.273576452,1,0.336269123,0.352234977,0.245358246,0.355402854,0.190374903,0.157472445,0.186052102,0.325221818,0,0.399135867,0.366899693,0.384307569,0.265236754,0.348071611,0.346153846,0.367538335,0.443760157,0.254762333,0.361079072,0.196116135
535,0.278019219,0.172328087,0.087287156,0.174574312,0.15430335,0.292118697,0.404226042,0.437594974,0.069631062,0.344378413,0.266666667,0.306186218,0.204124145,0.204124145,0.154919334,0.204124145,0.144337567,0.344656175,0.228917236,0.202072594,0.211925177,0.182574186,0.297044263,0.087287156,0.115470054,0.257307008,0.311111111,0.290957187,0.170848439,0.336269123,1,0.322623653,0.238351829,0.261116484,0.203809866,0.44956119,0.068853037,0.27080128,0.09258201,0.369274473,0.327326835,0.426666667,0.454698862,0.496847203,0.128102523,0.433552165,0.230940108,0.23570226,0.405888855,0.244948974
539,0.473959578,0.162459108,0.096003072,0.192006144,0.373364328,0.361448698,0.426805796,0.427813604,0.153167916,0.320494101,0.219970673,0.426562592,0.269407953,0.40411193,0.17038855,0.359210604,0.285750286,0.379071253,0.484183445,0.127000127,0.378765755,0.281126765,0.479167526,0.24000768,0.127000127,0.424499968,0.415500159,0.496015873,0.292301692,0.352234977,0.322623653,1,0.355777796,0.248897864,0.249067741,0.247225693,0.283980917,0.243688662,0.237595482,0.379071253,0.336010753,0.381282499,0.271483982,0.318767789,0.246564484,0.462818989,0.33020033,0.285161716,0.396816197,0.314309279
542,0.319498662,0.188608384,0.167183464,0.167183464,0.236433122,0.396314544,0.371628063,0.409756138,0.266732535,0.236778532,0.255376959,0.44309313,0.260643018,0.286707319,0.131876095,0.208514414,0.294883912,0.440086229,0.427209063,0.221162934,0.338255046,0.279751442,0.151716521,0.167183464,0.245736594,0.273792839,0.510753918,0.44582257,0.363589624,0.245358246,0.238351829,0.355777796,1,0.244504823,0.404820452,0.215264193,0.50552503,0.314347307,0.315244162,0.47152096,0.334366928,0.374552874,0.182473677,0.31720832,0.245358246,0.341927045,0.23590713,0.391254023,0.307124923,0.208514414
547,0.199637352,0.192847304,0.512822594,0.227921153,0.282038037,0.262202212,0.274430215,0.228526522,0.090909091,0.242100062,0.43519414,0.346451164,0.266500895,0.266500895,0.269679945,0.106600358,0.18844459,0.321412173,0.252890269,0.075377836,0.311271509,0.095346259,0.155126307,0.113960576,0.050251891,0.25195163,0.290129427,0.132954006,0.148704479,0.355402854,0.261116484,0.248897864,0.244504823,1,0.206959339,0.146734796,0.089893315,0.224988521,0.201455741,0.305341565,0.370371873,0.452601905,0.220497398,0.378393734,0.334496804,0.382908116,0.301511345,0.3385016,0.294400752,0.106600358
550,0.377753732,0.418121005,0.148249863,0.370624658,0.366899693,0.496138938,0.357002774,0.363351076,0.413918677,0.404929144,0.33968311,0.346687623,0.416025147,0.242681336,0.263117406,0.208012574,0.39223227,0.376308905,0.328981733,0.39223227,0.314944889,0.186052102,0.168168198,0.148249863,0.326860225,0.327760668,0.33968311,0.420041279,0.451378116,0.190374903,0.203809866,0.249067741,0.404820452,0.206959339,1,0.063628476,0.32158794,0.250872603,0.366899693,0.439027055,0.259437261,0.33968311,0.066194367,0.234403615,0.271964147,0.238231445,0.353009043,0.320256308,0.280853607,0.277350098
554,0.175762478,0.10375717,0,0.122627868,0.173421994,0.20519567,0.318017595,0.36886072,0.048911599,0.148864586,0.093658581,0.229415734,0.057353933,0.028676967,0.072547625,0.1720618,0.162221421,0.311271509,0.148431209,0.121666066,0.260513025,0.307793506,0.250386698,0.122627868,0.054073807,0.210866332,0.280975743,0.30656967,0.133345187,0.157472445,0.44956119,0.247225693,0.215264193,0.146734796,0.063628476,1,0.072547625,0.276685786,0.043355498,0.172928616,0.214598769,0.280975743,0.383278052,0.329615862,0.089984254,0.286629746,0.064888568,0.231793162,0.211194302,0.1720618
558,0.269190951,0.158910432,0.112687234,0.281718085,0.239045722,0.282842712,0.333986289,0.351513669,0.35957326,0.20519567,0.172132593,0.368932394,0.263523138,0.34258008,0.2,0.368932394,0.484481395,0.222474604,0.386463459,0.223606798,0.239394949,0.188561808,0.281220496,0.169030851,0.198761598,0.221454613,0.286887655,0.544654964,0.392114465,0.186052102,0.068853037,0.283980917,0.50552503,0.089893315,0.32158794,0.072547625,1,0.349602949,0.199204768,0.381385036,0.253546276,0.206559112,0.117402741,0.124721913,0.248069469,0.230470239,0.238513918,0.273861279,0.174666753,0.210818511
561,0.333662552,0.227272727,0.161164593,0.322329186,0.170940865,0.303389938,0.268686645,0.466823221,0.192847304,0.39129279,0.369274473,0.339200263,0.226133508,0.263822427,0.286038777,0.226133508,0.266500895,0.227272727,0.195076827,0.266500895,0.342381192,0.134839972,0.29250897,0.161164593,0.213200716,0.356313412,0.369274473,0.429772247,0.3855498,0.325221818,0.27080128,0.243688662,0.314347307,0.224988521,0.250872603,0.276685786,0.349602949,1,0.113960576,0.363636364,0.282038037,0.369274473,0.239869546,0.280305955,0.177393719,0.329617127,0.213200716,0.261116484,0.388589167,0.150755672
567,0.160872363,0.056980288,0,0.404061018,0.285714286,0.338061702,0.149696238,0.157552198,0.241746889,0.061313934,0.15430335,0.236227796,0.188982237,0.047245559,0,0.094491118,0.400891863,0.284901441,0.285298701,0.133630621,0.122627868,0.169030851,0.09166985,0.202030509,0.267261242,0.1488875,0.15430335,0.168358757,0.263624865,0,0.09258201,0.237595482,0.315244162,0.201455741,0.366899693,0.043355498,0.199204768,0.113960576,1,0.313391585,0.151522882,0.15430335,0.030069239,0.127775313,0.222374795,0.118056267,0.106904497,0.21821789,0.2087667,0
569,0.474827477,0.227272727,0.120873445,0.362620334,0.256411297,0.4887949,0.507519219,0.556596918,0.289270956,0.342381192,0.369274473,0.565333771,0.339200263,0.433422558,0.143019388,0.263822427,0.293150985,0.318181818,0.487692067,0.319801075,0.195646395,0.101129979,0.402199833,0.282038037,0.319801075,0.43549417,0.287213479,0.523784927,0.543274719,0.399135867,0.369274473,0.379071253,0.47152096,0.305341565,0.439027055,0.172928616,0.381385036,0.363636364,0.313391585,1,0.241746889,0.40620192,0.31183041,0.369494214,0.266090578,0.51796977,0.362441218,0.304635898,0.471858274,0.226133508
574,0.159255514,0.080582296,0.285714286,0.071428571,0.151522882,0.119522861,0.238165256,0.334218682,0.113960576,0.216777492,0.272772363,0.233853587,0.200445931,0.267261242,0.253546276,0.267261242,0.141736677,0.402911482,0.230556167,0,0.216777492,0.179284291,0.162050931,0,0,0.175465602,0.290957187,0.285714286,0.18641093,0.366899693,0.327326835,0.336010753,0.334366928,0.370371873,0.259437261,0.214598769,0.253546276,0.282038037,0.151522882,0.241746889,1,0.501901148,0.233883791,0.383990859,0.366899693,0.313043952,0.340168026,0.46291005,0.270637307,0.06681531
575,0.29192018,0.196946386,0.349148624,0.21821789,0.27774603,0.365148372,0.48507125,0.486216638,0.208893187,0.264906471,0.466666667,0.387835876,0.285773803,0.40824829,0.309838668,0.244948974,0.173205081,0.492365964,0.299353308,0.173205081,0.344378413,0.219089023,0.336650165,0.21821789,0.19245009,0.30019151,0.377777778,0.349148624,0.246781079,0.384307569,0.426666667,0.381282499,0.374552874,0.452601905,0.33968311,0.280975743,0.206559112,0.369274473,0.15430335,0.40620192,0.501901148,1,0.363759089,0.565853759,0.352281938,0.586570576,0.392598183,0.447834295,0.450987617,0.204124145
577,0.1625336,0.047973909,0.085048651,0.085048651,0.090207717,0.10673521,0.330842018,0.350573127,0.067845353,0.07743386,0.194870941,0.218778253,0.079555728,0.179000389,0.100630921,0.119333593,0.084381593,0.215882592,0.240204015,0,0.07743386,0.035578403,0.270131376,0.085048651,0.07500586,0.208923578,0.151566287,0.240971178,0.147970649,0.265236754,0.454698862,0.271483982,0.182473677,0.220497398,0.066194367,0.383278052,0.117402741,0.239869546,0.030069239,0.31183041,0.233883791,0.363759089,1,0.349631684,0.15602162,0.410009074,0.180014064,0.183726085,0.249005747,0.039777864
599,0.201444062,0.152894157,0.225876976,0.180701581,0.127775313,0.264575131,0.384940608,0.452953831,0.108112496,0.274204249,0.379536058,0.295803989,0.211288564,0.190159707,0.160356745,0.253546276,0.119522861,0.407717753,0.20049772,0.149403576,0.301624673,0.264575131,0.225478017,0.09035079,0.119522861,0.221948381,0.39103715,0.240935441,0.176844936,0.348071611,0.496847203,0.318767789,0.31720832,0.378393734,0.234403615,0.329615862,0.124721913,0.280305955,0.127775313,0.369494214,0.383990859,0.565853759,0.349631684,1,0.198898063,0.461968218,0.239045722,0.414757531,0.373453226,0.211288564
602,0.233723197,0.354787438,0.209656967,0.314485451,0.148249863,0.175411604,0.194183909,0.186856734,0.418121005,0.190885429,0.320256308,0.245145169,0.196116135,0.245145169,0.248069469,0.490290338,0.138675049,0.236524958,0.253772961,0.208012574,0.318142381,0.263117406,0.190260598,0.104828484,0.092450033,0.257513101,0.213504205,0.209656967,0.227980376,0.346153846,0.128102523,0.246564484,0.245358246,0.334496804,0.271964147,0.089984254,0.248069469,0.177393719,0.222374795,0.266090578,0.366899693,0.352281938,0.15602162,0.198898063,1,0.153140973,0.554700196,0.33968311,0.216647443,0.098058068
605,0.372243017,0.117720402,0.166956774,0.208695968,0.265626601,0.33175439,0.525759226,0.520800682,0.099889074,0.278682026,0.350667192,0.429477845,0.156173762,0.370912684,0.148159439,0.234260643,0.193255171,0.400249368,0.336812997,0.165647289,0.329351485,0.209529089,0.41665471,0.250435161,0.110431526,0.307599294,0.382546028,0.431305,0.308632128,0.367538335,0.433552165,0.462818989,0.341927045,0.382908116,0.238231445,0.286629746,0.230470239,0.329617127,0.118056267,0.51796977,0.313043952,0.586570576,0.410009074,0.461968218,0.153140973,1,0.265035663,0.338126113,0.517570564,0.195217202
606,0.433389071,0.341121146,0.377964473,0.151185789,0.213808994,0.252982213,0.33606722,0.387389884,0.301511345,0.458831468,0.346410162,0.424264069,0.353553391,0.318198052,0.268328157,0.353553391,0.15,0.213200716,0.335496855,0.2,0.275298881,0.18973666,0.274397736,0.075592895,0.066666667,0.408529744,0.230940108,0.277173947,0.26303838,0.443760157,0.230940108,0.33020033,0.23590713,0.301511345,0.353009043,0.064888568,0.238513918,0.213200716,0.106904497,0.362441218,0.340168026,0.392598183,0.180014064,0.239045722,0.554700196,0.265035663,1,0.44907312,0.364528951,0.212132034
607,0.147441956,0.087038828,0.3086067,0.15430335,0.163663418,0.225924029,0.34299717,0.446949207,0.184637236,0.187317162,0.294627825,0.324759526,0.072168784,0.216506351,0.091287093,0.288675135,0.153093109,0.478713554,0.249029123,0.102062073,0.374634325,0.322748612,0.245049015,0.15430335,0.068041382,0.189524511,0.392837101,0.231455025,0.167789014,0.254762333,0.23570226,0.285161716,0.391254023,0.3385016,0.320256308,0.231793162,0.273861279,0.261116484,0.21821789,0.304635898,0.46291005,0.447834295,0.183726085,0.414757531,0.33968311,0.338126113,0.44907312,1,0.318896402,0.144337567
611,0.45451419,0.138781845,0.246033916,0.295240699,0.2087667,0.349939462,0.401062066,0.537230323,0.078506867,0.298673846,0.338240713,0.437272944,0.184114924,0.391244213,0.232889004,0.138086193,0.162736139,0.333076429,0.337511588,0.195283366,0.238939076,0.164677394,0.401889853,0.098413566,0.130188911,0.386807582,0.325713279,0.410056526,0.363849727,0.361079072,0.405888855,0.396816197,0.307124923,0.294400752,0.280853607,0.211194302,0.174666753,0.388589167,0.2087667,0.471858274,0.270637307,0.450987617,0.249005747,0.373453226,0.216647443,0.517570564,0.364528951,0.318896402,1,0.184114924
616,0.340502612,0.301511345,0,0.133630621,0.472455591,0.447213595,0.34655164,0.297745667,0.213200716,0.405553553,0.102062073,0.25,0.25,0.1875,0.158113883,0.25,0.353553391,0.226133508,0.215665546,0.353553391,0.405553553,0.223606798,0.303169531,0.400891863,0.11785113,0.393919299,0.340206909,0.311804782,0.116247639,0.196116135,0.244948974,0.314309279,0.208514414,0.106600358,0.277350098,0.1720618,0.210818511,0.150755672,0,0.226133508,0.06681531,0.204124145,0.039777864,0.211288564,0.098058068,0.195217202,0.212132034,0.144337567,0.184114924,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
max,0.491812017,0.533001791,0.512822594,0.472455591,0.472455591,0.537852874,0.577831796,0.577831796,0.452267017,0.567774974,0.516397779,0.565333771,0.567774974,0.4375,0.516397779,0.490290338,0.53544967,0.574426958,0.487692067,0.533001791,0.529812943,0.404519917,0.479167526,0.478091444,0.368932394,0.511217187,0.574426958,0.544654964,0.543274719,0.445399334,0.496847203,0.496015873,0.510753918,0.512822594,0.496138938,0.44956119,0.544654964,0.466823221,0.404061018,0.565333771,0.501901148,0.586570576,0.454698862,0.565853759,0.554700196,0.586570576,0.554700196,0.478713554,0.537230323,0.472455591
location,26,20,34,20,50,28,8,7,20,13,15,40,10,12,11,45,28,27,40,2,27,18,32,6,6,10,18,37,40,10,44,28,27,3,6,31,28,8,4,12,42,46,31,42,47,42,45,18,8,5